,href,title,description,location,tags,upd,comm,supp,rewards_num,money,rate,days,status
987,https://www.crowdfunder.co.uk/bigbathcitybid,Big Bath City Bid,"We need to raise £300,000 to take Bath City FC into community ownership and give Bath the football club it deserves!","Bath, England, United Kingdom",['Community shares'],3,9,236,9,341643,null,20,success
988,https://www.crowdfunder.co.uk/the-submariner-memorial-appeal,The Submariner Memorial Appeal,We are going to build a fitting memorial to submariners who have died in service and the sacrifice of their families.,null,['Community'],1,162,566,0,null,null,null,success
989,https://www.crowdfunder.co.uk/by-donkeys-3,Let’s make Johnson the shortest serving PM ever*,Chip in to expose Boris Johnson's lies across the country and stop Brexit,United Kingdom,['Politics'],5,4713,12172,0,326141,null,41,success
990,https://www.crowdfunder.co.uk/by-donkeys-facebook,Let’s counter Boris Johnson’s Facebook ad blitz,At a fraction of the cost we can reach undecided voters with the truth.,United Kingdom,['Politics'],2,4036,13950,0,324683,null,6,success
991,https://www.crowdfunder.co.uk/active-youth,UK Youth 'Active Youth',"UK Youth are helping more than 2,600 young people from England's most deprived areas make a positive change and get active!",England,['Charities'],3,4,28,10,312393,null,66,success
992,https://www.crowdfunder.co.uk/nudgeshares,34-36 Union Street Share Offer,Invest in Nudge Community Builders and help us bring the Millennium Building in Plymouth back into use!,"Plymouth, United Kingdom","['Community', 'Social Enterprise']",3,218,454,4,311125,null,101,success
993,https://www.crowdfunder.co.uk/cadgwith-fishing-cove-trust,Save Our Fishing Buildings in Cadgwith,We aim to purchase the historic fishing buildings to protect them from development and maintain for the local fishermen in perpetuity.,"Ruan Minor, England, United Kingdom",['Charities'],9,5328,8671,0,null,null,null,success
994,https://www.crowdfunder.co.uk/aberdeen-lord-provost-charitable-trust-covid-19,Lord Provost's Charitable Trust,Aberdeen Covid 19 Emergency Appeal.,"Aberdeen, Scotland, United Kingdom","['Community', 'Charities']",0,21,77,0,null,null,null,success
995,https://www.crowdfunder.co.uk/the-northumberland-arms-community-society-limited,The Northumberland Arms Community Society Limited,The Northumberland Arms  Community Society are aiming to save 'The Thumb' through a community share offer and re-open as a great pub &...,"Marple Bridge, England, United Kingdom",['Community shares'],3,3,191,12,298100,null,29,success
996,https://www.crowdfunder.co.uk/holbrook-community-society,Save The Spotted Cow,We need to save our village pub from developers who wish to partially demolish it and turn the site into housing.,"Holbrook, England, United Kingdom",['Community shares'],8,16,48,8,290860,null,54,success
997,https://www.crowdfunder.co.uk/greens2parliament,The time is now to get more Greens to Parliament!,At the next General Election we can only get more Greens in Parliament if we can make your voice heard. The time is now to give Green.,"London, England, United Kingdom","['Politics', 'Environment']",15,1543,5685,3,286020,null,69,success
998,https://www.crowdfunder.co.uk/save-the-craufurd,'Save the Craufurd Arms',To buy the freehold of the Craufurd Arms from the Wellington Pub Company Plc in order to preserve the pub for future generations.,"Maidenhead, England, United Kingdom",['Community shares'],29,0,193,7,279250,null,39,success
999,https://www.crowdfunder.co.uk/more-united-launch,More United,"To give you more influence over politics by making sure a new generation of MPs is elected to fight for a More United, less divided Britain.",,['Politics'],4,163,8761,11,274189,null,29,success
1000,https://www.crowdfunder.co.uk/puzzlehall,Be a piece of the Puzzle!,"We are a community urgently raising £350,000 to save our iconic, quirky, 400 yr old, much-loved music pub in Sowerby Bridge, West Yorkshire","Sowerby Bridge, England, United Kingdom",['Community shares'],13,3,219,11,269300,null,64,success
1001,https://www.crowdfunder.co.uk/govanhill-baths,Govanhill Baths New Health & Wellbeing Centre,Redeveloping Glasgow's iconic Govanhill Baths as a new Health and Wellbeing Centre for Scotland's most diverse community.,"Glasgow, Scotland, United Kingdom",['Community shares'],6,4,557,6,265800,null,70,success
1002,https://www.crowdfunder.co.uk/bobwillisfund,The Bob Willis Fund - #BlueforBob,Donate today and help us raise crucial funds for research and awareness of Prostate Cancer,United Kingdom,"['Sports', 'Charities']",5,1302,4207,0,null,null,null,success
1003,https://www.crowdfunder.co.uk/positivenews,#OwnTheMedia - Positive News community shares,Positive News is launching a Community Share Offer. This is your chance to become one of our owners and help change the news for good.,London,['Community shares'],8,206,1526,17,262922,null,30,success
1004,https://www.crowdfunder.co.uk/earthquake-relief-for-trkiye,Earthquake relief for Türkiye,"To provide relief to the earthquake areas in Turkiye, to provide aid and supplies",Türkiye,['Charities'],0,429,2281,0,261123,null,69,success
1005,https://www.crowdfunder.co.uk/hastings-pier-take-a-stake-in-our-future,Hastings Pier - take a stake in our future,We've converted one the oldest piers into one of the newest & now we would like your help to boost our reserves & our community o...,Hastings,['Community'],6,816,0,6,null,null,null,success
1006,https://www.crowdfunder.co.uk/the-uyghur-tribunal,INVESTIGATE CHINA'S ALLEGED TREATMENT OF UYGHURS,Help Fund the Second Hearings: https://www.crowdfunder.co.uk/fund-the-second-hearings-of-the-uyghur-tribunal,"London, England, United Kingdom","['Charities', 'Personal Causes']",7,185,764,0,250684,null,264,success
1007,https://www.crowdfunder.co.uk/perranporth-community-pool-1,Perranporth Community Pool,Our project is to raise funds so we can convert the old outdoor pool in Perranporth into a new indoor pool powered by renewable energy.,Perranporth,['Community'],7,35,95,20,250322,null,35,success
1008,https://www.crowdfunder.co.uk/join-the-challenge-against-covid-passes,Join the challenge against COVID passes!,Big Brother Watch is crowdfunding for our campaign and legal challenge to stop divisive & discriminatory COVID passports.,"London, England, United Kingdom","['Technology', 'Politics']",20,3720,7682,0,240400,null,360,success
1009,https://www.crowdfunder.co.uk/gardenersrest,Gardeners Rest Community Share Offer,"The Gardeners Rest Community Society Ltd invites you to purchase community shares in the Gardeners Rest pub in historic Neepsend, Sheffield.","Sheffield, England, United Kingdom",['Community shares'],20,13,382,12,237600,null,49,success
1010,https://www.crowdfunder.co.uk/green-party-general-election-fighting-fund,Green Party General Election Fighting Fund,Donate today and help us elect more Green Party MPs.,,['Politics'],5,30,5192,7,236426,null,51,success
1011,https://www.crowdfunder.co.uk/zionbristol,Zion Community Share Offer,"We don’t want to just save our amazing community space. We want it to be the best-loved, community-owned venue in Bristol.","Bristol, Bristol City, United Kingdom","['Community', 'Heritage']",18,185,370,7,234908,null,102,success
1012,https://www.crowdfunder.co.uk/saveourswan,Save Our Swan in Gressenhall!,We have a once-in-a-lifetime opportunity to save our village pub and transform it into a vibrant meeting place and hub for local people!,"Gressenhall, England, United Kingdom",['Community shares'],7,6,320,9,234050,null,30,success
1013,https://www.crowdfunder.co.uk/more-united-general-election,More United's General Election Fund,"To help elect a new generation of MPs on June 8 to fight for a more united, less divided Britain.",,['Politics'],2,25,3876,0,230220,null,51,success
1014,https://www.crowdfunder.co.uk/food4heroes,Food4Heroes - Help Us Feed Frontline NHS Staff,"Help feed our NHS frontline staff, your donation today will help supply our NHS with nutritious meals so they can focus on saving our lives.",null,['Charities'],5,133,1216,4,null,null,null,success
1015,https://www.crowdfunder.co.uk/masks-for-scotland,Masks for Scotland,Medical Staff are facing Coronavirus bravely. Let's help get them the protection they deserve.UPDATE: We have reached our target but your...,"Scone, Scotland, United Kingdom",['Charities'],6,1533,3949,0,228085,null,51,success
1016,https://www.crowdfunder.co.uk/by-donkeys-hypocrisy,Let’s expose the epic hypocrisy of Brexit,Today’s chaos is founded on the forgotten lies of our leaders. Let’s remind the country of them with giant billboards and more,United Kingdom,['Politics'],7,2988,6995,0,221670,null,98,success
1017,https://www.crowdfunder.co.uk/place-a-trade-give-the-world-a-shot,"Place a trade, Give the world a shot",On 23 November 2021 nabtrade is donating brokerage to UNICEF’s Give the World a Shot Campaign.,null,['Charities'],0,0,1,0,null,null,null,success
1018,https://www.crowdfunder.co.uk/nctbs-crew-fundraiser,OVER 100 NICK CAVE & THE BAD SEEDS PRIZES TO WIN,"Nick Cave & The Bad Seeds are raising funds to help support their live crew, whose livings have been heavily impacted by Covid-19.","London, England, United Kingdom","['Music', 'Creative & Arts']",0,3000,10621,5,212811,null,22,success
1019,https://www.crowdfunder.co.uk/save-the-bromley-cross,Save The Bromley Cross,"Help us save the Cross Inn, Great Bromley from being turned into houses, so we can re-open it as a thriving,  community-owned, village pub","Colchester, England, United Kingdom",['Community'],4,0,96,8,212502,null,42,success
1020,https://www.crowdfunder.co.uk/the-raven-inn-community-pub,The Raven Inn Community Pub,"To guarantee the future of the Raven, as a community pub. To completely renovate this historic building back to its former use & glory.","Warrington, , United Kingdom","['Food and Drink', 'Community']",4,53,180,13,205510,null,53,success
1021,https://www.crowdfunder.co.uk/hcgc,Invest and grow Hulme Community Garden Centre,From Parking Lot to Paradise: help the people of Hulme Community Garden Centre grow their indoor space and increase social impact.,"Manchester, England, United Kingdom","['Environment', 'Community shares']",5,64,221,7,204850,null,42,success
1022,https://www.crowdfunder.co.uk/clippershares,The Clipper Share Offer,Buy a share in Nudge and be part of bringing The Clipper on Union Street back in to use for long term community benefit.,"Plymouth, England, United Kingdom","['Community shares', 'Community']",2,85,151,5,204750,null,67,success
1023,https://www.crowdfunder.co.uk/auctioneers-arms,Help Save The Auctioneers Arms,Caverswall Community Society are aiming to save The Auctioneers Arms through a community share offer.,"Caverswall, England, United Kingdom",['Community shares'],32,17,135,11,199580,null,102,success
1024,https://www.crowdfunder.co.uk/eiggbrewery,Support a Pioneering Small Island Brewery,We're making pioneering craft beer on the Isle of Eigg for social and environmental good. We need your help to make it happen!,"Isle Of Eigg, Scotland, United Kingdom","['Business', 'Food and Drink']",5,279,605,7,195706,null,42,success
1025,https://www.crowdfunder.co.uk/saveoursub,SAVE OUR SUB,Sub Club is at risk of permanent closure.  Help SAVE OUR SUB and keep music & dancing alive - Feel The Future!,"Glasgow, Scotland, United Kingdom","['Business', 'Food and Drink']",6,1505,4339,7,189620,null,28,success
1026,https://www.crowdfunder.co.uk/gmcr,Greater Manchester Community Renewables,"Buy shares in GMCR to fund solar panels on up to 3 schools in Irlam & Salford and The Fuse in Partington, helping them save money &am...",Greater Manchester,['Community shares'],9,6,169,8,188450,null,59,success
1027,https://www.crowdfunder.co.uk/unlocking-the-warehouse,Unlocking The Warehouse,Help us transform our former Victorian warehouse into a super energy efficient and accessible community building.,"Birmingham, England, United Kingdom",['Community shares'],6,2,87,7,184966,null,91,success
1028,https://www.crowdfunder.co.uk/savetheduke,Save The Duke Community Shares,"To buy our beautiful historic village pub, re-open it as a community pub and stop the building being converted to housing and lost forever",Somersham,"['Community', 'Community shares']",3,19,167,9,183570,null,75,success
1029,https://www.crowdfunder.co.uk/get-inn-save-the-cornwood-inn,GET INN!   Save the Cornwood Inn,Let's save this traditional Devon village pub from developers and turn it into a thriving community hub.  STOP PRESS: Tax Relief Eligible!,"Cornwood, England, United Kingdom","['Food and Drink', 'Community shares']",1,5,135,6,183185,null,31,success
1030,https://www.crowdfunder.co.uk/jack-howard,Jack Howard,"Please help up us to raise £250,000  in order to send Jack to America who desperately needs pioneering cancer treatment","Hartley, England, United Kingdom",['Charities'],4,85,3374,7,177785,null,79,success
1031,https://www.crowdfunder.co.uk/lionshare,Take your LionShare of our award-winning brewery,"Become an owner of Devon's New Lion Brewery, and help us create one of the very first community-owned breweries in Britain.","Dartington, England, United Kingdom","['Food and Drink', 'Community shares']",5,121,270,7,176204,null,42,success
